danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,id,mood,motivation,release_decade
0.89,0.725,-5.213,0.0469,0.00989,0.00153,0.762,122.004,6vHkJ4L8gqCwedvhXkSCsa,1.0,1.0,2020s
0.682,0.977,-2.583,0.106,0.00384,0.0106,0.883,129.992,1PRFsFUmQeXPTXzPESn6xf,1.0,1.0,2020s
0.817,0.67,-6.315,0.0545,0.156,0.168,0.712,125.972,74nEGIzIefJhJ5qX7NeIAz,1.0,1.0,2020s
0.768,0.95,-4.129,0.0826,0.0155,0.00823,0.816,125.959,7AFcakkjDm5biwzL8iW5Wj,1.0,1.0,2020s
0.732,0.891,-4.537,0.0407,0.0276,0.00636,0.809,125.998,2khuYBcVp3Gul8XD2sVrq7,1.0,1.0,2020s
0.941,0.753,-4.905,0.0905,0.458,0.61,0.681,127.02,1635wWSdp29PO3GxYhy991,1.0,1.0,2020s
0.674,0.903,-6.348,0.0832,0.133,3.99e-05,0.314,125.988,3UnYMtRNeRBTjheW5IZBub,0.0,1.0,2020s
0.618,0.848,-4.329,0.0574,0.0028,0.000714,0.639,123.967,6PX5CRJFn24G3cypjNO6yw,1.0,1.0,2020s
0.877,0.665,-6.597,0.191,0.0586,0.012,0.786,125.017,4qXjXZPGtVNhQq1z9QDRFn,1.0,1.0,2020s
0.721,0.725,-8.643,0.0376,0.000299,0.636,0.317,123.967,6TkBZ2i3KSHmfaletSq5Xr,0.0,1.0,2020s
0.817,0.673,-7.685,0.0691,0.0821,4.65e-05,0.239,121.987,3kQWSyGNJCa5JuL4YgFWgE,0.0,1.0,2020s
0.84,0.609,-3.514,0.0726,0.0665,0.414,0.385,124.037,3NqQ4d5GaCgjNx85tFy60z,0.0,1.0,2020s
0.794,0.945,-5.131,0.0522,0.248,0.54,0.278,126.059,5ZJE92mDnbh9jr7XgJs5lQ,0.0,1.0,2020s
0.778,0.861,-6.816,0.0602,0.00478,0.0148,0.882,128.017,28wJwHEsUOnSDfoYi9OPkz,1.0,1.0,2020s
0.667,0.9,-8.816,0.0381,0.071,0.764,0.0318,125.993,43eF4GLcpQkzJElhw7kGUj,0.0,1.0,2020s
0.671,0.938,-6.155,0.0368,0.0068,0.826,0.0363,124.004,5TIhJ291jalShwjyvDp13U,0.0,1.0,2020s
0.72,0.847,-6.469,0.0384,0.00174,0.0623,0.132,149.954,4atLPkcljMp14JBaigYFKC,0.0,1.0,2020s
0.764,0.691,-8.733,0.0471,0.019,0.161,0.14,126.041,0bNsRYvrZokG8s7rfK3LS4,0.0,1.0,2020s
0.707,0.853,-6.093,0.254,0.00524,9.05e-05,0.748,125.941,1HtZS4fv2nIZaCSfFVlcHc,1.0,1.0,2020s
0.628,0.967,-2.43,0.0538,0.0217,0.00157,0.349,125.982,5vlzH0ps6WDyb158oFTAb3,0.0,1.0,2020s
0.751,0.809,-7.217,0.12,0.0129,0.00444,0.704,125.033,4x2BJ2iGkOWRUGVKuwVaQo,1.0,1.0,2020s
0.847,0.69,-7.877,0.0493,0.0127,6e-05,0.692,125.004,4zN21mbAuaD0WqtmaTZZeP,1.0,1.0,2020s
0.635,0.868,-6.73,0.0334,0.00926,0.633,0.393,126.01,7DFsEqS6zsIeMs0iMXE5Dc,0.0,1.0,2020s
0.723,0.698,-6.162,0.0659,0.18,0.0,0.317,126.001,09rAJ1Q1NNJSaUKEW3X9P6,0.0,1.0,2020s
0.803,0.874,-6.014,0.0416,0.000124,0.0865,0.731,124.003,3S1Ifzhv74Raep49MveOEE,1.0,1.0,2020s
0.798,0.96,-5.538,0.261,0.0267,0.846,0.0981,126.041,0l7cfP9dZBrkkNkR7NXnQO,0.0,1.0,2020s
0.686,0.746,-5.62,0.0337,0.00141,0.0841,0.122,124.994,4Uhgyf8VL7qfcSmZf6tpc5,0.0,1.0,2020s
0.607,0.767,-6.069,0.0474,0.118,0.0,0.662,123.998,3rb0tMq42WfggucPm0HHkA,1.0,1.0,2020s
0.762,0.944,-4.433,0.102,0.257,0.095,0.641,130.024,08Sf0BCc75CWZ6NH8PqYc5,1.0,1.0,2020s
0.571,0.937,-3.365,0.033,0.0337,3.71e-05,0.607,148.979,3JlHRjPt2TNB9h7VFf0im2,1.0,1.0,2020s
0.649,0.918,-4.27,0.0736,0.0532,0.281,0.655,126.011,3BgO8ZV0EYH80tXKpSh1B0,1.0,1.0,2020s
0.7,0.854,-5.436,0.0879,0.0877,0.0344,0.172,137.943,4MUMWxe9088SuTFKpprQ57,0.0,1.0,2020s
0.65,0.747,-7.113,0.248,0.0199,2.6e-05,0.309,128.006,3jiFY98JhpsJm35glo7QEI,0.0,1.0,2020s
0.459,0.879,-4.614,0.145,0.00066,0.0,0.145,155.101,096L1KdZn6noAbz8VHri7u,0.0,1.0,2020s
0.833,0.86,-5.331,0.0675,0.155,0.773,0.606,124.987,0C9P00gKzHroC3Et2SQylA,1.0,1.0,2010s
0.872,0.743,-3.862,0.0705,0.0333,0.107,0.752,125.004,2DMEoZbdvpiTAoIima0bER,1.0,1.0,2020s
0.689,0.788,-4.978,0.084,0.07,0.0,0.656,122.968,6jSvgAwRVrJIP0VYz5L2J8,1.0,1.0,2020s
0.869,0.726,-5.654,0.0459,0.0784,0.0,0.343,124.023,1dP519dbEob8H6wiouRdaY,0.0,1.0,2020s
0.835,0.903,-3.23,0.228,0.0153,0.000124,0.733,128.01,3tSYFt9i23oFzyX6tg5IOg,1.0,1.0,2020s
0.716,0.748,-6.06,0.0356,0.235,0.849,0.338,119.918,01kfSdF9zfcDLri5sSWEoL,0.0,1.0,2020s
0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.249,125.051,6GomT970rCOkKAyyrwJeZi,0.0,1.0,2020s
0.653,0.973,-3.894,0.0414,0.0338,0.00686,0.219,128.024,7wy8gxfen0STJ2jQMYQBAA,0.0,1.0,2020s
0.686,0.892,-3.186,0.0498,0.0577,7.11e-06,0.752,126.03,2LxdNADWier3MKTei8FbOY,1.0,1.0,2020s
0.92,0.654,-3.051,0.0401,0.0236,0.0153,0.847,117.046,5ChkMS8OtdzJeqyybCc9R5,1.0,1.0,1980s
0.711,0.292,-15.523,0.037,0.313,0.0,0.194,103.951,2M9ro2krNb7nr7HSprkEgo,0.0,0.0,1980s
0.645,0.795,-12.095,0.0527,0.347,0.00389,0.535,112.067,4RvWPyQ5RL0ao9LPZeSouE,1.0,0.0,1980s
0.658,0.575,-10.365,0.0267,0.243,0.0,0.504,108.329,6mYrhCAGWzTdF8QnKuchXM,0.0,0.0,1980s
0.528,0.447,-15.255,0.0435,0.189,0.0,0.292,72.58,3Z2tPWiNiIpg8UMMoowHIk,0.0,0.0,1980s
0.54,0.429,-11.822,0.0285,0.000202,0.355,0.113,110.171,6ADSaE87h8Y3lccZlBJdXH,0.0,0.0,1980s
0.573,0.902,-7.638,0.054,0.018,0.00125,0.876,84.412,2WfaOiMkCvy7F5fcp2zZ8L,1.0,1.0,1980s
0.72,0.967,-4.434,0.0343,0.0289,0.000345,0.977,129.766,7fRvtXvJMpGfTLdF0M09a1,1.0,1.0,1980s
0.734,0.586,-11.866,0.129,0.125,0.0,0.762,109.933,3nFJbZCHP4d9vduKjJLdBL,1.0,0.0,1980s
0.446,0.952,-5.321,0.0523,0.0901,0.0857,0.624,125.303,7snQQk1zcKl8gZ92AnueZW,1.0,1.0,1980s
0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.795,122.511,37ZJ0p5Jm13JPevGcx4SkF,1.0,1.0,1980s
0.504,0.904,-6.863,0.179,0.356,0.121,0.772,176.808,1jDJFeK9x3OZboIAHsY9k2,1.0,1.0,1980s
0.671,0.373,-18.064,0.0323,0.257,8.01e-05,0.732,92.718,2374M0fQpWi3dLnB54qaLX,1.0,0.0,1980s
0.31,0.7,-5.678,0.047,0.011,0.00965,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,1.0,1.0,1980s
0.692,0.711,-7.498,0.0317,0.225,0.0,0.875,125.135,1TfqLAPs4K3s2rJMoCokcS,1.0,1.0,1980s
0.916,0.72,-8.548,0.1,0.36,0.00016,0.76,103.312,5O4erNlJ74PIF6kGol1ZrC,1.0,1.0,1980s
0.508,0.834,-6.205,0.0386,0.0183,0.0,0.774,139.131,0GONea6G2XdnHWjNZd6zt3,1.0,1.0,1980s
0.453,0.987,-4.485,0.0889,0.0195,0.283,0.316,123.544,0G21yYKMZoHa30cYVi1iA8,0.0,1.0,1980s
0.709,0.824,-8.824,0.0453,0.207,0.000307,0.867,118.818,2tUBqZG2AbRi7Q0BIrVrEj,1.0,1.0,1980s
0.541,0.96,-2.947,0.0505,0.0663,2.25e-06,0.812,122.803,0rmGAIH9LNJewFw7nKzZnc,1.0,1.0,1980s
0.574,0.628,-8.815,0.036,0.13,0.0,0.803,153.119,4jDmJ51x1o9NZB5Nxxc7gY,1.0,0.0,1980s
0.73,0.487,-10.991,0.0303,0.258,0.01,0.731,114.965,254bXAqt3zP6P50BdQvEsq,1.0,0.0,1980s
0.71,0.799,-4.897,0.0328,0.22,0.000602,0.725,120.372,4y1LsJpmMti1PfRQV9AWWe,1.0,1.0,1980s
0.701,0.944,-2.986,0.0455,0.0755,0.0,0.792,128.993,5zA8vzDGqPl2AzZkEYQGKh,1.0,1.0,1980s
0.629,0.545,-13.123,0.0546,0.719,0.00308,0.194,108.376,1PtQJZVZIdWIYdARpZRDFO,0.0,0.0,1980s
0.751,0.501,-12.151,0.0551,0.234,0.112,0.902,167.057,4o6BgsqLIBViaGVbx5rbRk,1.0,0.0,1980s
0.477,0.471,-10.036,0.0277,0.193,1.76e-06,0.423,81.204,1JLn8RhQzHz3qDqsChcmBl,0.0,0.0,1980s
0.5,0.501,-8.284,0.0376,0.462,0.0,0.623,144.438,0cGG2EouYCEEC3xfa0tDFV,0.0,0.0,1980s
0.268,0.98,-5.958,0.103,0.0192,0.00709,0.395,100.315,6eN1f9KNmiWEhpE2RhQqB5,0.0,1.0,1980s
0.677,0.616,-13.826,0.032,0.458,0.0132,0.851,114.223,2aEuA8PSqLa17Y4hKPj5rr,1.0,0.0,1980s
0.62,0.573,-11.893,0.0423,0.271,0.0,0.897,81.548,0ikz6tENMONtK6qGkOrU3c,1.0,0.0,1980s
0.724,0.498,-13.083,0.0423,0.0405,8.56e-05,0.823,88.825,7j74lucZ59vqN67Ipe2ZcY,1.0,0.0,1980s
0.631,0.932,-4.142,0.0354,0.0436,0.137,0.971,122.429,7HKez549fwJQDzx3zLjHKC,1.0,1.0,1980s
0.527,0.942,-5.64,0.0366,0.0115,0.0,0.495,148.723,7FwBtcecmlpc1sLySPXeGE,0.0,1.0,1980s
0.643,0.802,-4.92,0.0227,0.0299,0.0,0.53,95.99,3X7uFMzJrEE0sxn62qd8Ch,1.0,1.0,1980s
0.596,0.869,-11.97,0.037,0.0116,0.173,0.944,109.902,05wIrZSwuaVWhcv5FfqeH0,1.0,1.0,1980s
0.743,0.836,-6.465,0.116,0.0804,0.0,0.82,113.375,39shmbIHICJ2Wxnk1fPSdz,1.0,1.0,1980s
0.721,0.939,-11.823,0.0376,0.115,3.79e-05,0.914,113.309,4PTG3Z6ehGkBFwjybzWkR8,1.0,1.0,1980s
0.431,0.723,-5.887,0.0568,0.145,0.0,0.19,130.141,7wuJGgpTNzbUyn26IOY6rj,0.0,1.0,1980s
0.625,0.726,-11.402,0.0444,0.0158,0.000169,0.507,124.945,4ByEFOBuLXpCqvO1kw8Wdm,0.0,0.0,1980s
0.535,0.716,-5.025,0.0431,0.326,0.0,0.901,94.379,2Cdvbe2G4hZsnhNMKyGrie,1.0,1.0,1980s
0.382,0.589,-7.315,0.0267,0.0465,0.0,0.335,140.059,7Ewz6bJ97vUqk5HdkvguFQ,0.0,0.0,1980s
0.675,0.649,-10.271,0.0319,0.0204,0.0,0.596,116.624,0odIT9B9BvOCnXfS0e4lB5,1.0,0.0,1980s
0.734,0.58,-6.619,0.0321,0.238,0.0006,0.962,119.336,1Hv1VTm8zeOeybub15mA2R,1.0,1.0,1980s
0.564,0.774,-9.424,0.0368,0.0135,0.00191,0.657,100.894,6wpGqhRvJGNNXwWlPmkMyO,1.0,1.0,1980s
0.623,0.449,-13.333,0.0253,0.212,0.0,0.572,84.383,5tVA6TkbaAH9QMITTQRrNv,1.0,0.0,1980s
0.572,0.835,-6.219,0.0317,0.171,0.000377,0.795,129.981,7N3PAbqfTjSEU1edb2tY8j,1.0,1.0,1980s
0.692,0.422,-10.533,0.0333,0.0811,0.0,0.468,74.375,2DjWsDGgL1xNbhnr7f6t5F,0.0,0.0,1980s
0.572,0.654,-7.027,0.0344,0.0058,3.21e-06,0.399,122.491,3cbV252akVZInSvJk7jAYX,0.0,1.0,1980s
0.446,0.239,-13.945,0.0316,0.551,4.1e-06,0.298,189.507,18AXbzPzBS8Y3AkgSxzJPb,0.0,0.0,1980s
0.363,0.982,-3.621,0.3,0.00123,0.00218,0.275,179.23,65HA9FsYyA2xro9RzNlNmy,0.0,1.0,1980s
0.731,0.738,-8.125,0.0377,0.184,0.0,0.958,117.656,3L7RtEcu1Hw3OXrpnthngx,1.0,1.0,1980s
0.554,0.783,-5.852,0.0457,0.416,1.54e-06,0.813,105.39,4w3tQBXhn5345eUXDGBWZG,1.0,1.0,1980s
0.558,0.768,-9.997,0.0343,0.121,0.0626,0.429,81.909,44aTAUBF0g6sMkMNE8I5kd,0.0,0.0,1980s
0.678,0.727,-7.844,0.0258,0.117,0.00396,0.71,133.481,4euAGZTszWPrriggYK0HG9,1.0,1.0,1980s
0.62,0.936,-4.593,0.0308,0.0261,0.0,0.763,97.527,4YwbSZaYeYja8Umyt222Qf,1.0,1.0,1980s
0.808,0.535,-12.521,0.0353,0.179,9.91e-05,0.848,114.031,7oOOI85fVQvVnK5ynNMdW7,1.0,0.0,1980s
0.529,0.843,-6.908,0.0616,0.0628,0.000827,0.188,117.662,3MrRksHupTVEQ7YbA0FsZK,0.0,1.0,1980s
0.62,0.446,-14.451,0.0347,0.589,0.0299,0.868,88.591,3PzsbWSQdLCKDLxn7YZfkM,1.0,0.0,1980s
0.817,0.599,-9.249,0.0328,0.132,0.000311,0.548,108.873,2KH16WveTQWT6KOG9Rg6e2,1.0,0.0,1980s
0.78,0.565,-7.32,0.0306,0.736,0.00269,0.365,101.967,1NCuYqMc8hKMb4cpNTcJbD,0.0,0.0,1980s
0.776,0.867,-3.704,0.0479,0.0495,7.92e-06,0.918,138.827,1OOtq8tRnDM8kG2gqUPjAj,1.0,1.0,1980s
0.395,0.252,-13.589,0.0301,0.8,0.0,0.126,177.679,4LFwNJWoj74Yd71fIr1W8x,0.0,0.0,1980s
0.66,0.816,-6.61,0.0299,0.168,0.0181,0.678,111.346,3fH4KjXFYMmljxrcGrbPj9,1.0,1.0,1980s
0.661,0.908,-4.897,0.039,0.052,0.0,0.656,144.091,6OnfBiiSc9RGKiBKKtZXgQ,1.0,1.0,1980s
0.516,0.549,-13.741,0.0373,0.501,0.00572,0.907,176.941,4gvea7UlDkAvsJBPZAd4oB,1.0,0.0,1980s
0.439,0.422,-17.227,0.0409,0.0148,4.84e-05,0.551,81.833,7G7tgVYORlDuVprcYHuFJh,0.0,0.0,1980s
0.869,0.648,-8.698,0.0633,0.121,2.17e-05,0.9,125.035,3koCCeSaVUyrRo3N2gHrd8,1.0,1.0,1980s
0.653,0.73,-10.613,0.0429,0.0115,1.02e-05,0.894,108.709,4JfuiOWlWCkjP6OKurHjSn,1.0,1.0,1980s
0.768,0.829,-5.109,0.0313,0.0964,2.92e-05,0.962,118.773,2olVm1lHicpveMAo4AUDRB,1.0,1.0,1980s
0.748,0.551,-9.054,0.0239,0.243,1.57e-06,0.65,113.535,6RNDeRnWsRMjPdNVgupZCs,1.0,0.0,1980s
0.739,0.459,-14.42,0.0294,0.129,0.0194,0.892,107.115,3ZZq9396zv8pcn5GYVhxUi,1.0,0.0,1980s
0.712,0.967,-5.206,0.047,0.0771,0.0,0.895,145.024,3Cx4yrFaX8CeHwBMReOWXI,1.0,1.0,1980s
0.765,0.476,-13.487,0.0329,0.0504,2.76e-06,0.965,114.02,7gSQv1OHpkIoAdUiRLdmI6,1.0,0.0,1980s
0.636,0.467,-10.1,0.0421,0.0915,1.7e-06,0.58,96.639,2IJftBfq7pJ43tfnOR0RB3,1.0,0.0,1980s
0.58,0.498,-6.901,0.0277,0.198,0.0,0.111,116.271,63CHa6rmamv9OsehkRD8oz,0.0,0.0,1980s
0.548,0.294,-17.112,0.0333,0.332,3.34e-06,0.491,76.698,1GeNWyZtCHbcp3ZWp8GTOO,0.0,0.0,1980s
0.799,0.687,-5.682,0.0431,0.193,0.000188,0.965,108.804,4d6eqRtpDX7tydHJGDZUBQ,1.0,1.0,1980s
0.878,0.821,-9.875,0.089,0.126,0.0461,0.947,118.881,46eu3SBuFCXWsPT39Yg3tJ,1.0,1.0,1980s
0.814,0.686,-12.172,0.0342,0.219,0.00382,0.778,106.679,6JNJERZGJwDVgkmbohBw7u,1.0,0.0,1980s
0.64,0.649,-10.345,0.0264,0.216,8.3e-05,0.865,124.825,4CoSCPlKNrWli7E5kFtbcl,1.0,0.0,1980s
0.454,0.788,-6.748,0.0371,0.574,0.000766,0.52,126.15,3oEkrIfXfSh9zGnE7eBzSV,0.0,0.0,1980s
0.712,0.549,-9.484,0.0254,0.011,0.0,0.552,109.882,31H6au3jhblhr6MMJiXnCq,1.0,0.0,1980s
0.898,0.271,-12.238,0.091,0.0135,0.00138,0.742,111.485,62LJFaYihsdVrrkgUOJC05,1.0,0.0,1980s
0.742,0.883,-3.419,0.0329,0.333,7.51e-06,0.978,136.506,22sLuJYcvZOSoLLRYev1s5,1.0,1.0,1980s
0.756,0.422,-12.967,0.0292,0.0165,0.00183,0.487,112.751,0e3yhVeNaTfKIWQRw9U9sY,0.0,0.0,1980s
0.853,0.981,-3.947,0.0751,0.247,0.468,0.595,118.193,2bCQHF9gdG5BNDVuEIEnNk,1.0,1.0,1980s
0.685,0.584,-10.616,0.0276,0.288,0.00918,0.939,134.546,5vmRQ3zELMLUQPo2FLQ76x,1.0,0.0,1980s
0.252,0.802,-3.976,0.0391,0.13,0.0146,0.253,150.056,0oerlffJSzhRVvtDfLcp3N,0.0,1.0,1980s
0.776,0.763,-8.124,0.0534,0.182,0.00647,0.82,128.433,0qxYx4F3vm1AOnfux6dDxP,1.0,1.0,1980s
0.526,0.978,-5.436,0.108,0.00122,4.75e-05,0.451,141.167,05RgAMGypEvqhNs5hPCbMS,0.0,1.0,1980s
0.583,0.602,-6.364,0.0274,0.368,0.0,0.388,74.008,36lkJSDyMEZoWTqtRj8Q8q,0.0,1.0,1980s
0.502,0.924,-6.299,0.0503,0.0127,0.0,0.922,149.186,1hlveB9M6ijHZRbzZ2teyh,1.0,1.0,1980s
0.367,0.452,-10.422,0.0307,0.0353,0.00228,0.189,113.066,54X78diSLoUDI3joC2bjMz,0.0,0.0,1980s
0.418,0.452,-13.099,0.0356,0.638,0.00026,0.168,175.088,54b8qPFqYqIndfdxiLApea,0.0,0.0,1980s
0.783,0.836,-9.223,0.0486,0.396,0.0236,0.831,108.966,5zWZ9iNevP0397xB3jWV2z,1.0,1.0,1980s
0.622,0.54,-13.99,0.0261,0.017,0.00771,0.847,130.879,19Ym5Sg0YyOCa6ao21bdoG,1.0,0.0,1980s
0.759,0.85,-7.156,0.0418,0.456,1.72e-06,0.963,149.211,4wswaG5vmNINMZcVBsAyBP,1.0,1.0,1980s
0.544,0.897,-6.056,0.0471,0.241,0.0,0.647,157.17,34x6hEJgGAOQvmlMql5Ige,1.0,1.0,1980s
0.82,0.528,-11.179,0.0321,0.111,0.0186,0.931,120.091,3ZpQiJ78LKINrW9SQTgbXd,1.0,0.0,1990s
0.515,0.43,-9.935,0.0372,0.0097,0.000133,0.104,91.844,70LcF31zb1H0PyJoS1Sx1r,0.0,0.0,1990s
0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.497,155.925,6Qyc6fS4DsZjB2mRW9DsQs,0.0,0.0,1990s
0.812,0.879,-10.998,0.0397,0.0167,0.224,0.962,129.991,5ZrDlcxIDZyjOzHdYW1ydr,1.0,1.0,1990s
0.647,0.514,-10.05,0.0593,0.0655,0.0,0.386,79.975,1DIXPcTDzTj8ZMHt3PDt8p,0.0,0.0,1990s
0.439,0.434,-14.918,0.0265,0.0783,4.87e-05,0.204,94.845,0gEyKnHvgkrkBM6fbeHdwK,0.0,0.0,1990s
0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.259,133.52,57bgtoPSgt236HzfBOd8kj,0.0,1.0,1990s
0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.803,125.639,31AOj9sFz2gM0O3hMARRBx,1.0,1.0,1990s
0.592,0.767,-2.788,0.027,0.0021,0.00165,0.328,96.483,48UPSzbZjgc449aqz8bxox,0.0,1.0,1990s
0.543,0.681,-7.091,0.0289,0.0482,8.43e-05,0.292,95.415,5XrfFo0JFOnWD9ZMNXGkQh,0.0,1.0,1990s
0.309,0.649,-8.994,0.035,0.0158,0.00591,0.312,166.915,7EZC6E7UjZe63f1jRmkWxt,0.0,0.0,1990s
0.526,0.749,-6.964,0.0283,0.023,1.76e-06,0.421,99.982,754kgU5rWscRTfvlsuEwFp,0.0,1.0,1990s
0.523,0.943,-4.203,0.0337,0.00704,3.81e-05,0.766,99.607,4EchqUKQ3qAQuRNKmeIpnf,1.0,1.0,1990s
0.434,0.897,-4.918,0.0488,0.0103,0.0,0.684,148.726,2m1hi0nfMR9vdGC8UcrnwU,1.0,1.0,1990s
0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.458,84.581,3d9DChrdc6BOeFsbrZ3Is0,0.0,0.0,1990s
0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.781,85.064,6L89mwZXSOwYl76YXfX13s,1.0,1.0,1990s
0.689,0.694,-5.83,0.027,0.257,0.0,0.482,99.039,47BBI51FKFwOMlIiX6m8ya,0.0,1.0,1990s
0.816,0.775,-3.323,0.234,0.16,0.00031,0.527,93.431,503OTo2dSqe7qk76rgsbep,1.0,1.0,1990s
0.768,0.864,-6.145,0.0324,0.101,0.0,0.891,110.008,1Je1IMUlBXcx1Fz0WE7oPT,1.0,1.0,1990s
0.743,0.675,-4.267,0.0953,0.0251,0.000717,0.59,92.909,1KGi9sZVMeszgZOWivFpxs,1.0,1.0,1990s
0.565,0.564,-10.044,0.0292,0.161,0.0,0.454,134.355,0jWgAnTrNZmOGmqgvHhZEm,0.0,0.0,1990s
0.674,0.789,-6.903,0.0676,0.00178,0.00708,0.918,129.802,1FTSo4v6BOZH9QxKc3MbVM,1.0,1.0,1990s
0.595,0.717,-4.803,0.0295,0.0779,0.00274,0.547,88.969,1G391cbiT3v3Cywg8T7DM1,1.0,1.0,1990s
0.759,0.699,-5.745,0.0307,0.202,0.000131,0.907,92.96,3MjUtNVVq3C8Fn0MP3zhXa,1.0,1.0,1990s
0.356,0.917,-6.006,0.0479,0.0335,0.0,0.518,171.176,57iDDD9N9tTWe75x6qhStw,0.0,1.0,1990s
0.704,0.636,-6.029,0.0252,0.0344,0.0,0.89,111.845,7aQjPecQdIuNd1sz3KCDhD,1.0,1.0,1990s
0.731,0.867,-5.881,0.032,0.0395,0.0,0.776,104.019,3cfOd4CMv2snFaKAnMdnvK,1.0,1.0,1990s
0.663,0.296,-18.09,0.0294,0.68,0.00837,0.359,112.306,7w5AOd6HrDIHewHfpABEss,0.0,0.0,1990s
0.256,0.641,-10.283,0.0552,0.199,0.0329,0.382,203.006,11LmqTE2naFULdEP94AUBa,0.0,0.0,1990s
0.458,0.795,-3.265,0.0574,0.00316,0.000202,0.513,123.229,64BbK9SFKH2jk86U3dGj2P,0.0,1.0,1990s
0.391,0.951,-7.419,0.0692,0.0126,0.000378,0.468,157.66,4LJhJ6DQS7NwE7UKtvcM52,0.0,1.0,1990s
0.294,0.641,-9.316,0.0291,0.0163,0.22,0.226,79.759,3YRCqOhFifThpSRFJ1VWFM,0.0,0.0,1990s
0.452,0.524,-10.108,0.0351,0.315,0.0,0.246,151.505,3ovjw5HZZv43SxTwApooCM,0.0,0.0,1990s
0.475,0.432,-7.844,0.0302,0.183,0.0,0.648,94.605,6ORqU0bHbVCRjXm9AjyHyZ,1.0,0.0,1990s
0.36,0.501,-9.129,0.0258,0.0638,9.32e-05,0.324,74.807,63OQupATfueTdZMWTxW03A,0.0,0.0,1990s
0.853,0.606,-4.596,0.0713,0.0561,0.0,0.654,94.759,3WkibOpDF7cQ5xntM1epyf,1.0,1.0,1990s
0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.72,116.761,5ghIJDpPoe3CfHMGu71E6T,1.0,1.0,1990s
0.496,0.739,-7.193,0.0415,0.0211,0.00444,0.378,132.41,4JiEyzf0Md7KEFFGWDDdCr,0.0,1.0,1990s
0.652,0.917,-6.72,0.0548,0.0082,0.0,0.459,132.975,2goLsvvODILDzeeiT4dAoR,0.0,1.0,1990s
0.52,0.709,-7.125,0.0352,0.247,1.78e-05,0.536,76.039,6urCAbunOQI4bLhmGpX7iS,1.0,1.0,1990s
0.682,0.765,-5.021,0.0395,0.0268,3.42e-05,0.567,90.807,2hnMS47jN0etwvFPzYk11f,1.0,1.0,1990s
0.35,0.828,-5.373,0.041,0.000217,0.000161,0.147,105.435,2EoOZnxNgtmZaD8uUmz2nD,0.0,1.0,1990s
0.765,0.29,-17.117,0.139,0.0279,0.0,0.506,92.409,0Q0IVlqMV64kNLlwjPj0Hl,1.0,0.0,1990s
0.704,0.861,-4.221,0.0493,0.587,0.0615,0.636,128.99,3u5N55tHf7hXATSQrjBh2q,1.0,1.0,1990s
0.531,0.909,-4.236,0.034,0.0175,0.0,0.814,97.546,1Dr1fXbc2IxaK1Mu8P8Khz,1.0,1.0,1990s
0.332,0.214,-12.518,0.0349,0.845,5.62e-06,0.11,67.531,4eHbdreAnSOrDDsFfc4Fpm,0.0,0.0,1990s
0.867,0.646,-4.674,0.288,0.303,0.0,0.67,88.634,6MdqqkQ8sSC0WB4i8PyRuQ,1.0,1.0,1990s
0.578,0.817,-6.542,0.0363,0.183,3.06e-06,0.726,141.621,5DiXcVovI0FcY2s0icWWUu,1.0,1.0,1990s
0.575,0.886,-5.182,0.034,0.0647,0.000187,0.609,96.31,1Jaah2tmN9Hv81A87KZ1MU,1.0,1.0,1990s
0.52,0.652,-6.655,0.0274,0.34,5.49e-05,0.722,80.609,6kvoHl80mfCVTv7XnZkjQn,1.0,1.0,1990s
0.394,0.944,-6.506,0.0761,0.00178,4.54e-06,0.265,105.338,6QewNVIDKdSl8Y3ycuHIei,0.0,1.0,1990s
0.767,0.787,-9.897,0.0331,0.0163,0.583,0.964,126.879,5QLHGv0DfpeXLNFo7SFEy1,1.0,1.0,1990s
0.375,0.893,-4.097,0.0406,0.000509,0.0,0.434,174.323,7ygpwy2qP3NbrxVkHvUhXY,0.0,1.0,1990s
0.671,0.882,-6.149,0.0552,0.00181,0.667,0.787,136.955,5XVjNRubJUW0iPhhSWpLCj,1.0,1.0,1990s
0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.539,120.125,4P5KoWXOxwuobLmHXLMobV,1.0,1.0,1990s
0.669,0.727,-7.588,0.0353,0.139,0.0,0.807,102.322,6xkryXuiZU360Lngd4sx13,1.0,1.0,1990s
0.456,0.59,-8.638,0.0327,0.00182,0.00379,0.243,124.635,2N2yrmodOnVF10mKvItC9P,0.0,0.0,1990s
0.488,0.862,-7.595,0.0476,0.0204,0.0,0.706,104.56,1FkoVC85Ds3mFoK0fVqEqP,1.0,1.0,1990s
0.798,0.625,-9.689,0.0548,0.00547,7.98e-05,0.858,93.764,6kWJvPfC4DgUpRsXKNa9z9,1.0,1.0,1990s
